name,hp,attack,defense,sp_attack,sp_defense,speed,types,all_moves,image_url,game_source,is_mega,national_dex_hint,pokeapi_id
Doublade,59,110,150,45,49,35,"['steel', 'ghost']","['Swords Dance', 'Cut', 'Tackle', 'Toxic', 'Screech', 'Double Team', 'Reflect', 'Rest', 'Rock Slide', 'Slash', 'Substitute', 'Snore', 'Reversal', 'Spite', 'Protect', 'Endure', 'False Swipe', 'Swagger', 'Fury Cutter', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Pursuit', 'Hidden Power', 'Rain Dance', 'Rock Smash', 'Facade', 'Brick Break', 'Secret Power', 'Metal Sound', 'Aerial Ace', 'Iron Defense', 'Shock Wave', 'Gyro Ball', 'Close Combat', 'Power Trick', 'Magnet Rise', 'Night Slash', 'Shadow Claw', 'Shadow Sneak', 'Psycho Cut', 'Flash Cannon', 'Iron Head', 'Autotomize', 'After You', 'Round', 'Retaliate', 'Sacred Sword', 'Confide', 'Solar Blade', 'Laser Focus', 'Brutal Swing', 'Steel Beam']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,Legends Z-A,False,,680
Bellsprout,50,75,35,70,30,40,"['grass', 'poison']","['Swords Dance', 'Cut', 'Bind', 'Slam', 'Vine Whip', 'Headbutt', 'Wrap', 'Take Down', 'Double Edge', 'Acid', 'Mega Drain', 'Growth', 'Razor Leaf', 'Solar Beam', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Toxic', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Leech Life', 'Flash', 'Rest', 'Substitute', 'Thief', 'Snore', 'Curse', 'Protect', 'Sludge Bomb', 'Giga Drain', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Encore', 'Sweet Scent', 'Synthesis', 'Hidden Power', 'Sunny Day', 'Facade', 'Nature Power', 'Ingrain', 'Knock Off', 'Secret Power', 'Weather Ball', 'Tickle', 'Bullet Seed', 'Magical Leaf', 'Natural Gift', 'Wring Out', 'Gastro Acid', 'Worry Seed', 'Sucker Punch', 'Poison Jab', 'Seed Bomb', 'Energy Ball', 'Leaf Storm', 'Power Whip', 'Captivate', 'Grass Knot', 'Venoshock', 'Sludge Wave', 'Acid Spray', 'Round', 'Clear Smog', 'Belch', 'Grassy Terrain', 'Confide', 'Infestation', 'Strength Sap', 'Lunge', 'Grassy Glide', 'Tera Blast', 'Pounce', 'Trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/69.png,Legends Z-A,False,,69
Weepinbell,65,90,50,85,45,55,"['grass', 'poison']","['Swords Dance', 'Cut', 'Bind', 'Slam', 'Vine Whip', 'Headbutt', 'Body Slam', 'Wrap', 'Take Down', 'Double Edge', 'Acid', 'Mega Drain', 'Growth', 'Razor Leaf', 'Solar Beam', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Toxic', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Leech Life', 'Flash', 'Rest', 'Substitute', 'Thief', 'Snore', 'Curse', 'Protect', 'Sludge Bomb', 'Giga Drain', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Encore', 'Sweet Scent', 'Morning Sun', 'Synthesis', 'Hidden Power', 'Sunny Day', 'Facade', 'Nature Power', 'Ingrain', 'Knock Off', 'Secret Power', 'Weather Ball', 'Tickle', 'Bullet Seed', 'Magical Leaf', 'Natural Gift', 'Wring Out', 'Gastro Acid', 'Worry Seed', 'Sucker Punch', 'Poison Jab', 'Seed Bomb', 'Energy Ball', 'Leaf Storm', 'Power Whip', 'Captivate', 'Grass Knot', 'Bug Bite', 'Venoshock', 'Sludge Wave', 'Acid Spray', 'Round', 'Clear Smog', 'Grassy Terrain', 'Confide', 'Infestation', 'Strength Sap', 'Lunge', 'Grassy Glide', 'Tera Blast', 'Pounce', 'Trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/70.png,Legends Z-A,False,,70
Pansage,50,53,48,53,48,64,['grass'],"['Scratch', 'Cut', 'Vine Whip', 'Leer', 'Bite', 'Low Kick', 'Leech Seed', 'Solar Beam', 'Dig', 'Toxic', 'Double Team', 'Lick', 'Flash', 'Fury Swipes', 'Rest', 'Substitute', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Iron Tail', 'Synthesis', 'Hidden Power', 'Sunny Day', 'Crunch', 'Rock Smash', 'Uproar', 'Torment', 'Facade', 'Focus Punch', 'Nature Power', 'Taunt', 'Helping Hand', 'Role Play', 'Recycle', 'Knock Off', 'Endeavor', 'Secret Power', 'Astonish', 'Rock Tomb', 'Grass Whistle', 'Tickle', 'Bullet Seed', 'Covet', 'Magical Leaf', 'Natural Gift', 'Payback', 'Fling', 'Gastro Acid', 'Worry Seed', 'Seed Bomb', 'Energy Ball', 'Nasty Plot', 'Shadow Claw', 'Leaf Storm', 'Gunk Shot', 'Grass Knot', 'Hone Claws', 'Low Sweep', 'Round', 'Acrobatics', 'Grass Pledge', 'Work Up', 'Disarming Voice', 'Play Nice', 'Confide', 'Spiky Shield']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/511.png,Legends Z-A,False,,511
Pansear,50,53,48,53,48,64,['fire'],"['Fire Punch', 'Scratch', 'Cut', 'Leer', 'Bite', 'Flamethrower', 'Low Kick', 'Solar Beam', 'Fire Spin', 'Dig', 'Toxic', 'Double Team', 'Lick', 'Fire Blast', 'Amnesia', 'Fury Swipes', 'Rest', 'Substitute', 'Thief', 'Snore', 'Protect', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Iron Tail', 'Hidden Power', 'Sunny Day', 'Crunch', 'Rock Smash', 'Uproar', 'Heat Wave', 'Torment', 'Will O Wisp', 'Facade', 'Focus Punch', 'Taunt', 'Helping Hand', 'Role Play', 'Recycle', 'Yawn', 'Knock Off', 'Endeavor', 'Secret Power', 'Astonish', 'Overheat', 'Rock Tomb', 'Tickle', 'Covet', 'Natural Gift', 'Payback', 'Fling', 'Gastro Acid', 'Flare Blitz', 'Nasty Plot', 'Shadow Claw', 'Gunk Shot', 'Grass Knot', 'Hone Claws', 'Flame Burst', 'Flame Charge', 'Low Sweep', 'Round', 'Incinerate', 'Acrobatics', 'Fire Pledge', 'Work Up', 'Belch', 'Disarming Voice', 'Play Nice', 'Confide']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/513.png,Legends Z-A,False,,513
Panpour,50,53,48,53,48,64,['water'],"['Ice Punch', 'Scratch', 'Cut', 'Leer', 'Bite', 'Water Gun', 'Hydro Pump', 'Surf', 'Ice Beam', 'Blizzard', 'Low Kick', 'Dig', 'Toxic', 'Double Team', 'Lick', 'Waterfall', 'Fury Swipes', 'Rest', 'Substitute', 'Thief', 'Snore', 'Protect', 'Icy Wind', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Iron Tail', 'Hidden Power', 'Rain Dance', 'Crunch', 'Rock Smash', 'Uproar', 'Hail', 'Torment', 'Facade', 'Focus Punch', 'Taunt', 'Helping Hand', 'Role Play', 'Recycle', 'Knock Off', 'Endeavor', 'Secret Power', 'Dive', 'Mud Sport', 'Astonish', 'Rock Tomb', 'Tickle', 'Covet', 'Water Sport', 'Water Pulse', 'Brine', 'Natural Gift', 'Payback', 'Fling', 'Gastro Acid', 'Aqua Ring', 'Aqua Tail', 'Nasty Plot', 'Shadow Claw', 'Gunk Shot', 'Grass Knot', 'Hone Claws', 'Low Sweep', 'Round', 'Scald', 'Acrobatics', 'Water Pledge', 'Work Up', 'Disarming Voice', 'Play Nice', 'Confide']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/515.png,Legends Z-A,False,,515
Meditite,30,40,55,40,55,60,"['fighting', 'psychic']","['Pound', 'Mega Punch', 'Fire Punch', 'Ice Punch', 'Thunder Punch', 'Mega Kick', 'Headbutt', 'Body Slam', 'Take Down', 'Double Edge', 'Psybeam', 'Low Kick', 'Counter', 'Seismic Toss', 'Strength', 'Toxic', 'Confusion', 'Psychic', 'Meditate', 'Night Shade', 'Mimic', 'Double Team', 'Recover', 'Light Screen', 'Reflect', 'Bide', 'Metronome', 'Swift', 'High Jump Kick', 'Dream Eater', 'Flash', 'Rest', 'Rock Slide', 'Substitute', 'Thief', 'Mind Reader', 'Snore', 'Reversal', 'Protect', 'Mud Slap', 'Foresight', 'Detect', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Pain Split', 'Dynamic Punch', 'Baton Pass', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Rock Smash', 'Fake Out', 'Facade', 'Focus Punch', 'Taunt', 'Helping Hand', 'Trick', 'Role Play', 'Magic Coat', 'Recycle', 'Brick Break', 'Skill Swap', 'Imprison', 'Secret Power', 'Rock Tomb', 'Signal Beam', 'Aerial Ace', 'Bulk Up', 'Calm Mind', 'Gravity', 'Natural Gift', 'Feint', 'Acupressure', 'Close Combat', 'Fling', 'Power Trick', 'Power Swap', 'Guard Swap', 'Force Palm', 'Poison Jab', 'Drain Punch', 'Vacuum Wave', 'Focus Blast', 'Bullet Punch', 'Psycho Cut', 'Zen Headbutt', 'Trick Room', 'Captivate', 'Grass Knot', 'Psyshock', 'Telekinesis', 'Low Sweep', 'Round', 'Stored Power', 'Quick Guard', 'Retaliate', 'Work Up', 'Confide', 'Power Up Punch', 'Psychic Terrain', 'Expanding Force', 'Tera Blast', 'Trailblaze', 'Upper Hand']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/307.png,Legends Z-A,False,,307
Electrike,40,45,40,65,40,65,['electric'],"['Headbutt', 'Tackle', 'Body Slam', 'Double Edge', 'Leer', 'Bite', 'Roar', 'Flamethrower', 'Strength', 'Thunderbolt', 'Thunder Wave', 'Thunder', 'Toxic', 'Agility', 'Quick Attack', 'Mimic', 'Double Team', 'Light Screen', 'Swift', 'Flash', 'Rest', 'Substitute', 'Thief', 'Snore', 'Curse', 'Protect', 'Mud Slap', 'Endure', 'Swagger', 'Spark', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Iron Tail', 'Hidden Power', 'Rain Dance', 'Crunch', 'Uproar', 'Facade', 'Charge', 'Secret Power', 'Odor Sleuth', 'Signal Beam', 'Howl', 'Shock Wave', 'Natural Gift', 'Magnet Rise', 'Switcheroo', 'Thunder Fang', 'Ice Fang', 'Fire Fang', 'Discharge', 'Captivate', 'Charge Beam', 'Flame Burst', 'Electro Ball', 'Round', 'Volt Switch', 'Wild Charge', 'Snarl', 'Confide', 'Eerie Impulse', 'Psychic Fangs', 'Rising Voltage']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/309.png,Legends Z-A,False,,309
Ralts,28,25,25,45,35,40,"['psychic', 'fairy']","['Mega Punch', 'Fire Punch', 'Ice Punch', 'Thunder Punch', 'Mega Kick', 'Headbutt', 'Body Slam', 'Double Edge', 'Growl', 'Sing', 'Disable', 'Psybeam', 'Thunderbolt', 'Thunder Wave', 'Toxic', 'Confusion', 'Psychic', 'Hypnosis', 'Teleport', 'Mimic', 'Double Team', 'Confuse Ray', 'Defense Curl', 'Light Screen', 'Reflect', 'Metronome', 'Swift', 'Dream Eater', 'Flash', 'Rest', 'Substitute', 'Thief', 'Nightmare', 'Snore', 'Protect', 'Mud Slap', 'Destiny Bond', 'Icy Wind', 'Endure', 'Charm', 'Swagger', 'Mean Look', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Safeguard', 'Pain Split', 'Encore', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Future Sight', 'Torment', 'Will O Wisp', 'Memento', 'Facade', 'Taunt', 'Helping Hand', 'Trick', 'Magic Coat', 'Recycle', 'Knock Off', 'Skill Swap', 'Imprison', 'Grudge', 'Snatch', 'Secret Power', 'Hyper Voice', 'Signal Beam', 'Magical Leaf', 'Calm Mind', 'Shock Wave', 'Natural Gift', 'Fling', 'Lucky Chant', 'Shadow Sneak', 'Zen Headbutt', 'Trick Room', 'Captivate', 'Grass Knot', 'Charge Beam', 'Wonder Room', 'Psyshock', 'Telekinesis', 'Magic Room', 'Synchronoise', 'Round', 'Echoed Voice', 'Stored Power', 'Ally Switch', 'Heal Pulse', 'Disarming Voice', 'Draining Kiss', 'Misty Terrain', 'Confide', 'Mystical Fire', 'Dazzling Gleam', 'Psychic Terrain', 'Life Dew', 'Expanding Force', 'Tera Blast', 'Alluring Voice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/280.png,Legends Z-A,False,,280
Kirlia,38,35,35,65,55,50,"['psychic', 'fairy']","['Mega Punch', 'Fire Punch', 'Ice Punch', 'Thunder Punch', 'Mega Kick', 'Headbutt', 'Body Slam', 'Double Edge', 'Growl', 'Psybeam', 'Hyper Beam', 'Thunderbolt', 'Thunder Wave', 'Toxic', 'Confusion', 'Psychic', 'Hypnosis', 'Teleport', 'Mimic', 'Double Team', 'Confuse Ray', 'Defense Curl', 'Light Screen', 'Reflect', 'Metronome', 'Swift', 'Dream Eater', 'Flash', 'Rest', 'Substitute', 'Thief', 'Nightmare', 'Snore', 'Protect', 'Mud Slap', 'Icy Wind', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Safeguard', 'Pain Split', 'Encore', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Future Sight', 'Torment', 'Will O Wisp', 'Facade', 'Taunt', 'Helping Hand', 'Trick', 'Magic Coat', 'Recycle', 'Knock Off', 'Skill Swap', 'Imprison', 'Snatch', 'Secret Power', 'Hyper Voice', 'Signal Beam', 'Magical Leaf', 'Calm Mind', 'Shock Wave', 'Natural Gift', 'Fling', 'Lucky Chant', 'Zen Headbutt', 'Trick Room', 'Captivate', 'Grass Knot', 'Charge Beam', 'Wonder Room', 'Psyshock', 'Telekinesis', 'Magic Room', 'Round', 'Echoed Voice', 'Stored Power', 'Ally Switch', 'Heal Pulse', 'Disarming Voice', 'Draining Kiss', 'Misty Terrain', 'Confide', 'Dazzling Gleam', 'Psychic Terrain', 'Life Dew', 'Expanding Force', 'Triple Axel', 'Tera Blast', 'Alluring Voice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/281.png,Legends Z-A,False,,281
Houndour,45,60,30,80,50,65,"['dark', 'fire']","['Headbutt', 'Body Slam', 'Take Down', 'Double Edge', 'Leer', 'Bite', 'Roar', 'Ember', 'Flamethrower', 'Counter', 'Solar Beam', 'Fire Spin', 'Toxic', 'Rage', 'Mimic', 'Double Team', 'Smog', 'Fire Blast', 'Swift', 'Dream Eater', 'Rest', 'Super Fang', 'Substitute', 'Thief', 'Nightmare', 'Snore', 'Curse', 'Reversal', 'Spite', 'Protect', 'Scary Face', 'Feint Attack', 'Sludge Bomb', 'Mud Slap', 'Destiny Bond', 'Detect', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Pain Split', 'Pursuit', 'Iron Tail', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Crunch', 'Shadow Ball', 'Rock Smash', 'Beat Up', 'Uproar', 'Heat Wave', 'Torment', 'Will O Wisp', 'Facade', 'Taunt', 'Helping Hand', 'Role Play', 'Snatch', 'Secret Power', 'Hyper Voice', 'Overheat', 'Odor Sleuth', 'Howl', 'Mud Shot', 'Natural Gift', 'Feint', 'Payback', 'Embargo', 'Punishment', 'Sucker Punch', 'Flare Blitz', 'Dark Pulse', 'Nasty Plot', 'Thunder Fang', 'Fire Fang', 'Captivate', 'Flame Charge', 'Foul Play', 'Round', 'Incinerate', 'Retaliate', 'Inferno', 'Snarl', 'Confide', 'Psychic Fangs', 'Burning Jealousy', 'Lash Out', 'Tera Blast', 'Trailblaze', 'Comeuppance', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/228.png,Legends Z-A,False,,228
Swablu,45,40,60,40,75,50,"['normal', 'flying']","['Fly', 'Fury Attack', 'Body Slam', 'Take Down', 'Double Edge', 'Growl', 'Sing', 'Mist', 'Ice Beam', 'Peck', 'Solar Beam', 'Toxic', 'Agility', 'Rage', 'Mimic', 'Double Team', 'Haze', 'Mirror Move', 'Swift', 'Dream Eater', 'Sky Attack', 'Rest', 'Substitute', 'Thief', 'Snore', 'Protect', 'Mud Slap', 'Perish Song', 'Outrage', 'Endure', 'False Swipe', 'Swagger', 'Steel Wing', 'Attract', 'Sleep Talk', 'Heal Bell', 'Return', 'Frustration', 'Safeguard', 'Dragon Breath', 'Pursuit', 'Hidden Power', 'Twister', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Uproar', 'Heat Wave', 'Facade', 'Helping Hand', 'Endeavor', 'Refresh', 'Secret Power', 'Feather Dance', 'Hyper Voice', 'Astonish', 'Air Cutter', 'Aerial Ace', 'Roost', 'Natural Gift', 'Pluck', 'Tailwind', 'Power Swap', 'Dragon Pulse', 'Dragon Rush', 'Brave Bird', 'Defog', 'Captivate', 'Ominous Wind', 'Round', 'Echoed Voice', 'Acrobatics', 'Cotton Guard', 'Hurricane', 'Disarming Voice', 'Play Rough', 'Moonblast', 'Confide', 'Dazzling Gleam', 'Dual Wingbeat', 'Tera Blast', 'Trailblaze', 'Dragon Cheer']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/333.png,Legends Z-A,False,,333
Spritzee,78,52,60,63,65,23,['fairy'],"['Disable', 'Thunderbolt', 'Toxic', 'Psychic', 'Double Team', 'Light Screen', 'Reflect', 'Dream Eater', 'Flash', 'Rest', 'Substitute', 'Snore', 'Flail', 'Protect', 'Sweet Kiss', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Heal Bell', 'Return', 'Frustration', 'Encore', 'Sweet Scent', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Torment', 'Facade', 'Helping Hand', 'Wish', 'Magic Coat', 'Endeavor', 'Skill Swap', 'Refresh', 'Secret Power', 'Aromatherapy', 'Fake Tears', 'Odor Sleuth', 'Covet', 'Calm Mind', 'Gyro Ball', 'Energy Ball', 'Nasty Plot', 'Flash Cannon', 'Trick Room', 'Captivate', 'Charge Beam', 'Telekinesis', 'After You', 'Round', 'Echoed Voice', 'Ally Switch', 'Disarming Voice', 'Draining Kiss', 'Misty Terrain', 'Fairy Wind', 'Moonblast', 'Confide', 'Dazzling Gleam', 'Misty Explosion']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,Legends Z-A,False,,682
Swirlix,62,48,66,59,57,49,['fairy'],"['Tackle', 'Flamethrower', 'Surf', 'String Shot', 'Thunderbolt', 'Toxic', 'Psychic', 'Double Team', 'Light Screen', 'Amnesia', 'Dream Eater', 'Flash', 'Rest', 'Substitute', 'Thief', 'Snore', 'Cotton Spore', 'Protect', 'Belly Drum', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Heal Bell', 'Return', 'Frustration', 'Safeguard', 'Sweet Scent', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Facade', 'Helping Hand', 'Wish', 'Magic Coat', 'Yawn', 'Endeavor', 'Secret Power', 'Aromatherapy', 'Fake Tears', 'Covet', 'Calm Mind', 'Gastro Acid', 'Copycat', 'Energy Ball', 'After You', 'Round', 'Cotton Guard', 'Sticky Web', 'Draining Kiss', 'Play Rough', 'Fairy Wind', 'Play Nice', 'Confide', 'Dazzling Gleam', 'Misty Explosion']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,Legends Z-A,False,,684
Eevee,55,55,50,45,65,55,['normal'],"['Pay Day', 'Double Kick', 'Sand Attack', 'Headbutt', 'Tackle', 'Body Slam', 'Take Down', 'Double Edge', 'Tail Whip', 'Bite', 'Growl', 'Roar', 'Dig', 'Toxic', 'Quick Attack', 'Rage', 'Mimic', 'Double Team', 'Reflect', 'Focus Energy', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Snore', 'Curse', 'Flail', 'Protect', 'Mud Slap', 'Detect', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Heal Bell', 'Return', 'Frustration', 'Baton Pass', 'Iron Tail', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Shadow Ball', 'Facade', 'Helping Hand', 'Wish', 'Yawn', 'Refresh', 'Secret Power', 'Hyper Voice', 'Weather Ball', 'Fake Tears', 'Tickle', 'Covet', 'Calm Mind', 'Natural Gift', 'Trump Card', 'Copycat', 'Last Resort', 'Captivate', 'Synchronoise', 'Round', 'Echoed Voice', 'Stored Power', 'Retaliate', 'Work Up', 'Confide', 'Baby Doll Eyes', 'Laser Focus', 'Tera Blast', 'Trailblaze', 'Alluring Voice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/133.png,Legends Z-A,False,,133
Buneary,55,66,44,44,56,85,['normal'],"['Pound', 'Mega Punch', 'Fire Punch', 'Ice Punch', 'Thunder Punch', 'Cut', 'Double Kick', 'Mega Kick', 'Jump Kick', 'Headbutt', 'Double Edge', 'Ice Beam', 'Low Kick', 'Solar Beam', 'Thunderbolt', 'Thunder Wave', 'Dig', 'Toxic', 'Agility', 'Quick Attack', 'Double Team', 'Defense Curl', 'Swift', 'Dizzy Punch', 'Splash', 'Rest', 'Substitute', 'Snore', 'Flail', 'Protect', 'Sweet Kiss', 'Mud Slap', 'Foresight', 'Endure', 'Charm', 'Swagger', 'Attract', 'Sleep Talk', 'Heal Bell', 'Return', 'Frustration', 'Baton Pass', 'Encore', 'Iron Tail', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Shadow Ball', 'Rock Smash', 'Fake Out', 'Uproar', 'Flatter', 'Facade', 'Focus Punch', 'Helping Hand', 'Magic Coat', 'Endeavor', 'Secret Power', 'Teeter Dance', 'Mud Sport', 'Hyper Voice', 'Fake Tears', 'Cosmic Power', 'Sky Uppercut', 'Bounce', 'Covet', 'Shock Wave', 'Water Pulse', 'Healing Wish', 'Natural Gift', 'Payback', 'Assurance', 'Fling', 'Copycat', 'Last Resort', 'Drain Punch', 'Switcheroo', 'Captivate', 'Grass Knot', 'Charge Beam', 'Double Hit', 'Low Sweep', 'Entrainment', 'After You', 'Round', 'Circle Throw', 'Retaliate', 'Work Up', 'Draining Kiss', 'Play Rough', 'Confide', 'Baby Doll Eyes', 'Power Up Punch', 'Triple Axel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/427.png,Legends Z-A,False,,427
Shuppet,44,75,35,63,33,45,['ghost'],"['Headbutt', 'Body Slam', 'Double Edge', 'Disable', 'Psybeam', 'Thunderbolt', 'Thunder Wave', 'Thunder', 'Toxic', 'Psychic', 'Night Shade', 'Mimic', 'Screech', 'Double Team', 'Confuse Ray', 'Metronome', 'Dream Eater', 'Flash', 'Rest', 'Substitute', 'Thief', 'Nightmare', 'Snore', 'Curse', 'Spite', 'Protect', 'Scary Face', 'Feint Attack', 'Foresight', 'Destiny Bond', 'Icy Wind', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Pain Split', 'Encore', 'Pursuit', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Torment', 'Will O Wisp', 'Facade', 'Taunt', 'Helping Hand', 'Trick', 'Role Play', 'Magic Coat', 'Knock Off', 'Skill Swap', 'Imprison', 'Grudge', 'Snatch', 'Secret Power', 'Astonish', 'Calm Mind', 'Shock Wave', 'Natural Gift', 'Payback', 'Embargo', 'Sucker Punch', 'Dark Pulse', 'Nasty Plot', 'Shadow Sneak', 'Trick Room', 'Gunk Shot', 'Captivate', 'Charge Beam', 'Ominous Wind', 'Telekinesis', 'Magic Room', 'Foul Play', 'Round', 'Ally Switch', 'Hex', 'Phantom Force', 'Confide', 'Dazzling Gleam', 'Skitter Smack', 'Lash Out', 'Poltergeist', 'Tera Blast', 'Pounce']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/353.png,Legends Z-A,False,,353
Vanillite,36,50,50,65,60,44,['ice'],"['Mist', 'Ice Beam', 'Blizzard', 'Toxic', 'Double Team', 'Harden', 'Light Screen', 'Self Destruct', 'Acid Armor', 'Explosion', 'Rest', 'Substitute', 'Snore', 'Powder Snow', 'Protect', 'Icy Wind', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Hidden Power', 'Rain Dance', 'Mirror Coat', 'Uproar', 'Hail', 'Facade', 'Taunt', 'Magic Coat', 'Imprison', 'Secret Power', 'Hyper Voice', 'Astonish', 'Signal Beam', 'Sheer Cold', 'Icicle Spear', 'Iron Defense', 'Water Pulse', 'Natural Gift', 'Magnet Rise', 'Avalanche', 'Ice Shard', 'Mirror Shot', 'Flash Cannon', 'Autotomize', 'Round', 'Ally Switch', 'Frost Breath', 'Icicle Crash', 'Confide', 'Aurora Veil']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png,Legends Z-A,False,,582
Vanillish,51,65,65,80,75,59,['ice'],"['Mist', 'Ice Beam', 'Blizzard', 'Toxic', 'Double Team', 'Harden', 'Light Screen', 'Self Destruct', 'Acid Armor', 'Explosion', 'Rest', 'Substitute', 'Snore', 'Protect', 'Icy Wind', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Hidden Power', 'Rain Dance', 'Mirror Coat', 'Uproar', 'Hail', 'Facade', 'Taunt', 'Magic Coat', 'Imprison', 'Secret Power', 'Hyper Voice', 'Astonish', 'Signal Beam', 'Sheer Cold', 'Icicle Spear', 'Iron Defense', 'Water Pulse', 'Magnet Rise', 'Avalanche', 'Mirror Shot', 'Flash Cannon', 'Round', 'Ally Switch', 'Frost Breath', 'Confide']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png,Legends Z-A,False,,583
